id_registro,estudiante,id_curso,nota,horas_estudio
3716,Santiago Duran,C01,2.9,10
2770,Diego Silva,C04,,7
1362,Sofia Martinez,C03,4.0,15
4652,Isabella Nieto,C05,4.1,20
1379,Luis Salazar,C02,3.5,4
3630,Sofia Silva,C04,3.2,12
2263,Paula Rincon,C04,3.3,6
1790,Daniela Rojas,C02,2.3,1
2633,Paula Salazar,C04,4.0,16
706,Paula Ospina,C02,3.9,14
1835,Sofia Vargas,C02,3.0,15
2471,Nicolas Pardo,C02,2.6,0
2114,Alejandra Duran,C05,3.7,0
3025,Santiago Duran,C02,4.0,15
2381,Ana Beltran,C02,3.1,17
381,Mariana Gomez,C03,4.3,16
1959,Gabriela Salazar,C04,4.0,15
4595,Carlos Silva,C05,4.8,1
2836,Miguel Silva,C03,5.0,14
738,Luis Rincon,C01,3.7,7
4158,Sebastian Cabrera,C05,3.7,12
4073,Mariana Rincon,C03,3.8,14
2024,Paula Ospina,C05,4.8,16
1169,Carlos Castro,C01,3.8,20
138,Camila Beltran,C01,3.4,9
4921,Luis Rincon,C04,3.0,7
297,Isabella Vargas,C02,3.1,9
650,Tomas Castro,C02,3.8,11
4923,Sofia Ospina,C05,3.7,1
1146,Camila Mendoza,C04,4.0,0
3517,Felipe Salazar,C05,3.5,9
1059,Laura Mendoza,C02,4.3,9
920,Luis Castro,C01,3.7,0
3084,Valeria Beltran,C02,4.0,12
646,Diego Mendoza,C02,4.3,16
406,Daniela Mendoza,C05,4.4,10
3488,Diego Cabrera,C03,4.4,0
4589,Tomas Rincon,C05,5.0,13
654,Mariana Salazar,C01,1.9,15
3538,Valeria Ospina,C02,3.0,17
3454,Mateo Salazar,C01,4.0,12
1113,Mateo Salazar,C05,4.3,16
3564,Juan Herrera,C02,4.2,15
1105,Diego Martinez,C01,3.3,17
3443,Sofia Castro,C01,2.6,3
219,Luis Beltran,C05,3.8,0
3007,Santiago Gomez,C04,3.6,17
963,Carlos Vargas,C02,3.3,0
2657,Mateo Vargas,C02,3.3,1
3843,Mariana Rojas,C02,4.2,15
4826,Daniela Ospina,C05,4.0,8
1462,Sebastian Herrera,C03,4.5,11
1045,Nicolas Silva,C05,4.4,19
2552,Isabella Martinez,C01,4.4,20
3045,Daniela Herrera,C03,4.7,18
490,Gabriela Cabrera,C05,4.6,15
3155,Sara Salazar,C05,3.7,14
1195,Santiago Salazar,C01,2.2,20
2781,Tomas Duran,C05,3.3,4
2082,Luis Rojas,C05,3.9,3
3279,Andres Castro,C04,4.0,4
1476,Valeria Pardo,C02,3.6,18
1661,Ana Rojas,C01,3.6,20
2783,Andres Nieto,C05,4.2,8
1266,Valeria Rojas,C01,2.9,9
835,Alejandra Cabrera,C05,4.4,0
2906,Laura Mendoza,C04,2.8,15
2940,Diego Silva,C02,4.1,10
164,Isabella Martinez,C02,4.0,7
3290,Mariana Ospina,C01,2.6,5
1673,Alejandra Silva,C02,5.0,11
1486,Mariana Gomez,C05,3.5,12
1151,Felipe Gomez,C04,3.3,19
302,Sebastian Martinez,C05,3.8,20
890,Mariana Rincon,C05,4.4,0
3305,Felipe Silva,C03,2.9,6
4127,Paula Gomez,C03,3.4,18
4095,Alejandra Ospina,C04,2.6,12
2497,Sara Salazar,C05,2.9,3
4282,Valeria Beltran,C03,,2
4159,Ana Vargas,C05,2.3,8
3203,Juan Rojas,C03,4.1,6
693,Laura Mendoza,C03,3.3,17
596,Valeria Vargas,C05,3.9,18
3116,Luis Rojas,C05,4.3,12
812,Gabriela Salazar,C05,4.4,17
591,Nicolas Ospina,C01,2.4,8
2079,Daniela Rojas,C01,,6
3645,Mariana Mendoza,C03,4.4,13
525,Sebastian Rincon,C03,4.6,12
1841,Santiago Vargas,C01,2.9,1
3030,Paula Castro,C04,3.6,8
3583,Ana Mendoza,C04,4.2,14
4850,Felipe Ospina,C03,3.7,9
2203,Luis Mendoza,C02,3.9,4
1419,Felipe Gomez,C03,4.0,6
3146,Santiago Castro,C04,4.3,0
1220,Laura Rincon,C04,4.1,9
3561,Gabriela Castro,C04,3.7,3
3728,Sebastian Rojas,C02,3.6,10
3057,Gabriela Duran,C02,3.8,10
3190,Alejandra Castro,C01,3.4,12
4086,Felipe Silva,C05,4.1,20
252,Sara Vargas,C02,4.0,19
4388,Carlos Herrera,C04,,16
229,Andres Silva,C05,,3
319,Mateo Ospina,C03,4.5,20
2205,Miguel Gomez,C02,3.4,8
2556,Sofia Nieto,C02,5.0,14
2130,Mateo Rojas,C03,3.2,5
4821,Sebastian Herrera,C04,3.8,10
1056,Paula Ospina,C02,4.3,0
1132,Gabriela Gomez,C01,3.3,18
4478,Ana Salazar,C02,3.1,18
2379,Sebastian Pardo,C04,2.5,17
4345,Gabriela Herrera,C04,3.3,3
1019,Ana Salazar,C01,2.6,10
2210,Sebastian Ospina,C04,4.8,6
1450,Santiago Rojas,C05,2.6,7
1712,Carlos Silva,C05,4.6,0
2006,Daniela Duran,C05,3.5,8
4514,Ana Beltran,C03,4.8,18
2814,Mateo Rojas,C04,3.1,9
3657,Camila Nieto,C01,2.0,3
3784,Diego Nieto,C04,3.8,15
4804,Carlos Gomez,C02,3.3,17
2622,Sebastian Mendoza,C03,5.0,16
2821,Miguel Beltran,C02,2.8,9
3975,Sofia Castro,C05,3.9,9
974,Carlos Beltran,C05,4.8,17
4079,Nicolas Herrera,C04,3.3,6
4522,Diego Salazar,C05,4.0,11
571,Tomas Ospina,C03,3.6,10
1049,Carlos Martinez,C02,4.2,1
3637,Juan Gomez,C01,2.6,13
1433,Paula Silva,C02,2.6,4
174,Sebastian Silva,C04,4.6,2
2594,Mateo Silva,C04,4.0,2
4361,Carlos Pardo,C03,5.0,9
4854,Diego Beltran,C02,4.5,9
2136,Luis Mendoza,C04,2.7,5
2559,Daniela Rincon,C05,4.2,9
762,Ana Ospina,C03,4.0,3
71,Ana Duran,C01,2.9,13
3627,Paula Rincon,C01,3.1,13
3750,Valeria Rincon,C02,4.9,3
478,Isabella Nieto,C05,4.4,11
2499,Sara Castro,C03,4.7,20
3262,Nicolas Mendoza,C04,4.2,17
2099,Mariana Mendoza,C03,4.7,0
746,Sebastian Cabrera,C02,3.6,19
4447,Tomas Rojas,C01,2.5,8
1199,Paula Cabrera,C02,3.9,1
583,Juan Mendoza,C03,3.5,4
3426,Paula Duran,C03,5.0,1
1442,Valeria Pardo,C05,2.2,14
4696,Laura Herrera,C04,2.9,3
455,Mariana Herrera,C03,4.6,18
1543,Paula Nieto,C04,4.1,13
4051,Gabriela Pardo,C05,4.4,6
3412,Camila Nieto,C02,4.1,1
2822,Sara Rincon,C03,3.8,16
4070,Diego Herrera,C02,3.8,2
3369,Andres Nieto,C04,2.3,4
3509,Valeria Castro,C02,3.7,15
426,Gabriela Martinez,C01,3.3,14
1441,Sara Salazar,C01,3.2,1
2586,Mariana Salazar,C03,3.7,10
2562,Isabella Mendoza,C01,2.8,17
1432,Mariana Castro,C03,3.8,20
2142,Luis Castro,C01,3.1,19
2604,Gabriela Gomez,C01,3.1,13
1480,Diego Castro,C05,3.1,15
3511,Mateo Castro,C01,4.2,13
429,Paula Herrera,C02,3.2,8
2696,Camila Nieto,C01,2.9,12
3546,Miguel Castro,C03,5.0,16
4813,Paula Mendoza,C03,4.3,13
3194,Carlos Salazar,C02,,11
1150,Miguel Pardo,C01,2.4,3
3349,Luis Herrera,C01,1.9,14
366,Andres Salazar,C01,3.7,0
901,Sara Vargas,C04,2.8,16
1981,Sebastian Vargas,C03,4.2,13
3755,Sofia Pardo,C01,2.4,14
1035,Juan Duran,C05,4.4,17
2746,Daniela Beltran,C02,4.1,8
3461,Sofia Mendoza,C03,3.7,1
24,Juan Duran,C05,4.1,16
862,Felipe Duran,C02,3.2,10
1861,Carlos Martinez,C04,3.9,8
2143,Miguel Gomez,C01,3.4,20
750,Carlos Vargas,C01,2.9,14
1857,Daniela Rincon,C05,4.0,4
2179,Laura Herrera,C03,4.2,8
3508,Sara Rojas,C01,2.4,14
255,Camila Nieto,C01,3.4,4
4747,Valeria Castro,C04,2.5,12
286,Nicolas Pardo,C01,3.9,7
2192,Mariana Beltran,C04,3.0,0
4390,Valeria Rincon,C03,4.5,10
31,Valeria Pardo,C04,2.8,8
1607,Alejandra Rojas,C02,4.7,13
1027,Laura Beltran,C05,4.4,15
2093,Ana Pardo,C03,2.3,4
2355,Mariana Vargas,C01,3.8,10
843,Paula Duran,C03,4.5,9
1638,Sebastian Rincon,C02,3.8,16
2535,Isabella Silva,C05,2.8,14
3819,Santiago Mendoza,C01,3.6,14
4886,Juan Vargas,C03,4.6,15
1976,Luis Beltran,C02,4.0,17
4881,Alejandra Martinez,C03,5.0,9
2228,Gabriela Silva,C04,2.5,9
4002,Andres Ospina,C04,3.5,1
4129,Paula Gomez,C03,3.8,1
2414,Carlos Nieto,C05,3.7,13
2045,Andres Salazar,C05,4.6,2
4960,Luis Vargas,C03,4.4,16
2019,Sara Castro,C03,5.0,14
3432,Valeria Martinez,C05,4.7,7
894,Luis Beltran,C05,3.7,14
2002,Sofia Pardo,C05,3.8,6
3143,Camila Mendoza,C03,3.4,9
2022,Andres Vargas,C01,3.7,3
1647,Mariana Duran,C05,2.7,4
2008,Ana Martinez,C02,2.6,17
192,Carlos Martinez,C04,3.3,13
3374,Felipe Silva,C02,3.7,9
1633,Sebastian Gomez,C02,3.9,1
703,Felipe Ospina,C05,4.9,7
4859,Tomas Beltran,C02,3.4,15
3105,Andres Rojas,C04,2.8,16
1292,Alejandra Pardo,C03,4.2,19
2669,Nicolas Mendoza,C03,3.4,19
4538,Sebastian Salazar,C01,2.2,8
3001,Juan Vargas,C02,3.7,17
2366,Luis Rojas,C05,3.5,17
3166,Mariana Gomez,C01,3.5,12
4491,Isabella Rojas,C01,3.4,6
3644,Camila Cabrera,C01,3.8,0
260,Alejandra Cabrera,C04,3.5,20
995,Diego Ospina,C01,3.1,11
2977,Andres Castro,C02,4.8,8
2305,Camila Salazar,C04,3.9,19
3641,Mateo Rincon,C04,3.4,13
1853,Sara Nieto,C03,3.6,13
3015,Isabella Cabrera,C02,4.1,7
810,Ana Herrera,C01,1.5,5
2004,Luis Silva,C05,4.2,16
4239,Paula Herrera,C03,4.0,6
4783,Daniela Castro,C03,4.8,2
3354,Sara Herrera,C03,4.9,15
376,Gabriela Mendoza,C05,4.0,4
117,Mariana Ospina,C03,4.3,7
3397,Alejandra Pardo,C05,5.0,13
330,Camila Vargas,C02,2.9,5
3936,Sebastian Rojas,C04,3.1,1
3362,Sara Mendoza,C01,2.7,15
340,Diego Mendoza,C03,4.8,8
3196,Mariana Rincon,C03,4.4,10
2356,Andres Gomez,C02,3.7,1
386,Santiago Mendoza,C01,2.0,9
781,Sebastian Nieto,C03,4.5,7
4809,Felipe Vargas,C02,4.5,8
4197,Andres Ospina,C05,2.9,7
1778,Paula Cabrera,C04,2.3,3
4505,Sara Cabrera,C04,3.8,8
787,Daniela Pardo,C05,1.7,13
813,Laura Nieto,C02,2.9,8
3901,Miguel Vargas,C02,4.0,5
3151,Diego Cabrera,C02,3.9,18
1020,Valeria Rojas,C03,4.6,6
715,Felipe Rincon,C04,4.8,19
3165,Isabella Mendoza,C05,3.4,8
4102,Nicolas Duran,C05,3.7,10
1550,Sofia Castro,C05,3.5,14
4772,Paula Cabrera,C05,4.3,10
1736,Miguel Martinez,C03,5.0,18
2577,Luis Beltran,C03,4.3,13
618,Miguel Mendoza,C02,4.2,9
3931,Alejandra Martinez,C01,2.8,2
1731,Tomas Silva,C04,2.7,15
3338,Juan Cabrera,C01,2.8,2
3494,Miguel Gomez,C02,3.6,12
4768,Luis Herrera,C04,3.6,17
3372,Sofia Beltran,C05,2.9,9
2036,Andres Mendoza,C05,3.9,18
4483,Mariana Ospina,C05,3.6,3
2060,Mateo Salazar,C03,4.6,6
509,Andres Silva,C04,4.4,9
380,Daniela Rojas,C03,4.7,4
4582,Valeria Mendoza,C02,3.2,13
434,Isabella Nieto,C04,3.3,3
45,Sebastian Salazar,C05,4.9,17
3899,Gabriela Beltran,C01,2.9,9
3086,Daniela Vargas,C02,4.4,19
3490,Camila Martinez,C03,3.9,20
2026,Alejandra Duran,C04,3.6,1
1483,Felipe Cabrera,C03,5.0,6
3027,Felipe Rincon,C03,,5
2884,Diego Cabrera,C03,4.0,14
765,Tomas Silva,C03,3.5,19
4867,Diego Martinez,C05,4.3,15
4915,Mariana Castro,C01,2.0,13
3913,Gabriela Pardo,C03,4.7,19
3859,Paula Cabrera,C04,2.9,1
4338,Mariana Pardo,C05,3.7,0
4198,Santiago Silva,C05,4.7,20
3925,Sara Mendoza,C05,3.0,0
3449,Sofia Salazar,C05,4.8,20
4493,Sofia Silva,C04,2.6,2
2865,Mariana Ospina,C02,3.5,11
4185,Luis Rojas,C05,4.6,10
4415,Ana Martinez,C04,2.6,15
4731,Miguel Cabrera,C05,3.2,8
3313,Nicolas Ospina,C03,4.1,18
2372,Camila Mendoza,C02,3.6,13
4322,Sara Vargas,C03,2.8,3
2579,Diego Beltran,C01,2.9,1
4326,Mariana Martinez,C04,4.0,11
4288,Mariana Silva,C01,3.4,3
3777,Luis Mendoza,C03,3.7,5
3961,Camila Ospina,C01,5.0,6
682,Isabella Castro,C03,3.3,15
430,Sofia Mendoza,C04,4.8,18
975,Valeria Mendoza,C01,2.8,0
629,Sofia Vargas,C01,2.9,9
3441,Sofia Beltran,C03,5.0,2
4170,Valeria Cabrera,C01,3.1,7
4419,Paula Cabrera,C05,3.9,6
2148,Alejandra Castro,C02,4.9,18
1283,Juan Rincon,C03,4.5,19
2659,Tomas Herrera,C03,3.9,8
2944,Mariana Martinez,C05,4.2,2
1669,Juan Cabrera,C02,5.0,4
3342,Carlos Rincon,C03,5.0,13
4858,Daniela Beltran,C03,4.0,20
4144,Daniela Martinez,C04,2.9,20
726,Sara Cabrera,C03,5.0,12
2421,Mariana Salazar,C02,3.9,20
4209,Andres Vargas,C03,4.2,0
3897,Alejandra Duran,C03,3.7,18
1308,Alejandra Pardo,C03,5.0,10
4046,Tomas Ospina,C05,3.9,17
1762,Mateo Martinez,C04,3.5,20
1464,Luis Herrera,C03,3.3,18
4642,Sara Martinez,C04,3.2,16
74,Sara Vargas,C03,4.2,16
1348,Alejandra Silva,C01,3.6,14
4876,Gabriela Ospina,C01,3.2,3
1309,Mariana Rojas,C02,4.5,10
4990,Ana Rincon,C05,4.1,1
2823,Sara Martinez,C05,2.8,14
557,Isabella Rincon,C04,3.8,1
2813,Gabriela Martinez,C05,3.3,15
1396,Carlos Rincon,C02,3.6,3
3822,Miguel Rojas,C02,2.3,14
4280,Daniela Mendoza,C01,2.5,0
1197,Luis Beltran,C03,5.0,6
4346,Mariana Cabrera,C05,3.2,14
1177,Valeria Mendoza,C01,3.5,1
3934,Alejandra Gomez,C04,3.9,19
1129,Diego Nieto,C04,3.5,0
4680,Daniela Ospina,C03,4.8,4
3254,Mateo Herrera,C03,4.5,5
70,Laura Martinez,C01,3.3,7
3751,Nicolas Gomez,C01,3.2,9
2530,Tomas Cabrera,C04,,12
109,Ana Herrera,C01,3.3,2
3810,Tomas Salazar,C05,,3
3841,Valeria Beltran,C02,5.0,9
3575,Isabella Mendoza,C04,2.9,18
4116,Daniela Salazar,C05,4.5,20
3304,Daniela Pardo,C01,2.4,1
2485,Juan Gomez,C01,2.0,4
4490,Gabriela Mendoza,C01,2.6,3
4694,Mateo Ospina,C05,3.9,4
747,Carlos Martinez,C01,2.3,3
4203,Gabriela Beltran,C03,5.0,5
3714,Valeria Herrera,C05,5.0,16
4007,Mateo Pardo,C02,4.3,9
4398,Andres Silva,C05,3.6,19
3130,Nicolas Vargas,C01,4.3,11
638,Ana Beltran,C03,4.0,8
1715,Laura Duran,C02,4.2,16
3674,Sara Rojas,C05,4.5,14
2371,Sara Vargas,C01,2.8,20
1078,Diego Vargas,C02,3.4,8
3123,Miguel Martinez,C02,4.1,11
448,Juan Nieto,C03,4.5,14
2841,Felipe Silva,C03,3.9,0
2065,Sebastian Martinez,C01,4.4,14
2106,Daniela Silva,C04,3.8,15
374,Luis Ospina,C02,3.9,15
1037,Nicolas Duran,C03,4.7,3
3827,Sebastian Pardo,C04,3.4,4
1572,Alejandra Nieto,C02,3.5,18
3325,Felipe Nieto,C04,2.6,19
2308,Sebastian Ospina,C01,2.9,0
4260,Sara Gomez,C03,4.4,15
2147,Mateo Cabrera,C02,3.8,3
2738,Sebastian Mendoza,C05,5.0,17
4609,Paula Castro,C04,3.0,14
2181,Nicolas Pardo,C04,4.7,0
4553,Paula Rojas,C01,3.1,17
1367,Sara Rojas,C02,,9
2110,Alejandra Silva,C01,3.2,10
555,Andres Beltran,C04,3.6,8
3568,Miguel Ospina,C05,3.2,9
3782,Felipe Mendoza,C04,3.4,7
4549,Diego Silva,C04,3.8,16
1448,Laura Ospina,C02,3.2,3
3170,Santiago Salazar,C02,4.2,16
1002,Tomas Duran,C04,4.0,11
3081,Valeria Ospina,C02,3.1,11
3371,Paula Ospina,C01,2.4,5
4226,Miguel Salazar,C05,3.0,18
61,Daniela Beltran,C04,3.7,7
4391,Gabriela Cabrera,C04,3.5,7
3937,Juan Duran,C04,4.3,9
1985,Carlos Castro,C05,3.4,4
3916,Camila Ospina,C04,3.4,7
543,Mateo Rincon,C04,3.5,11
2012,Alejandra Cabrera,C05,3.3,11
3261,Sofia Gomez,C04,2.7,13
1215,Valeria Rincon,C03,4.0,19
2809,Andres Cabrera,C03,5.0,5
956,Daniela Pardo,C03,4.3,4
4332,Alejandra Nieto,C02,3.5,19
4475,Daniela Cabrera,C03,4.7,19
4351,Miguel Vargas,C02,4.3,15
1893,Carlos Vargas,C05,3.6,2
3201,Diego Silva,C04,3.6,5
2139,Sofia Mendoza,C05,3.6,1
1360,Mariana Mendoza,C05,3.5,12
2957,Mateo Ospina,C01,2.4,17
782,Ana Beltran,C03,4.1,3
4521,Nicolas Mendoza,C02,4.7,20
1026,Isabella Mendoza,C02,3.8,1
4604,Gabriela Pardo,C03,3.3,4
4853,Gabriela Nieto,C05,4.8,18
301,Sara Nieto,C05,4.0,20
2505,Felipe Beltran,C04,3.0,8
4976,Andres Ospina,C01,3.7,15
3344,Sara Mendoza,C04,3.4,17
2091,Juan Salazar,C02,3.9,16
2014,Mariana Pardo,C01,3.4,3
1817,Paula Herrera,C01,3.8,15
1406,Sara Gomez,C05,,3
2051,Sebastian Beltran,C03,4.0,19
3425,Mateo Cabrera,C04,3.1,10
4786,Mariana Beltran,C05,4.4,18
1544,Felipe Vargas,C05,,0
268,Isabella Cabrera,C05,4.1,14
1461,Sebastian Herrera,C05,5.0,14
3848,Mateo Rojas,C05,4.3,15
2581,Sara Nieto,C03,2.8,12
1265,Carlos Salazar,C04,,18
1164,Luis Pardo,C04,4.2,0
4581,Felipe Beltran,C01,2.2,12
2487,Ana Duran,C04,3.1,20
1944,Andres Rojas,C03,4.4,10
1260,Nicolas Silva,C05,4.1,20
4286,Luis Castro,C01,3.4,11
1793,Sara Ospina,C03,4.3,20
3272,Tomas Castro,C03,3.7,14
876,Mariana Beltran,C03,5.0,11
2529,Laura Vargas,C03,4.2,15
4458,Juan Pardo,C01,,19
2315,Camila Herrera,C02,5.0,11
2037,Juan Vargas,C05,4.8,19
2407,Sofia Pardo,C02,4.8,7
1370,Valeria Rojas,C04,2.4,20
657,Mariana Pardo,C03,4.3,8
1906,Felipe Cabrera,C01,2.3,4
811,Mateo Pardo,C02,3.0,15
1445,Carlos Beltran,C01,4.3,7
2376,Santiago Vargas,C01,4.2,16
3231,Daniela Rojas,C04,3.6,11
2935,Carlos Silva,C02,4.7,15
1375,Diego Nieto,C05,4.4,3
1782,Tomas Pardo,C05,4.4,19
2383,Daniela Beltran,C03,4.5,10
2159,Camila Martinez,C03,4.3,4
4324,Paula Mendoza,C02,3.4,9
1186,Mariana Pardo,C04,3.4,2
1275,Laura Cabrera,C03,4.4,5
2818,Mariana Castro,C05,2.9,7
942,Sebastian Beltran,C04,3.4,1
22,Andres Silva,C01,3.6,7
3310,Nicolas Silva,C01,3.6,10
2084,Laura Rincon,C05,4.4,12
2180,Paula Silva,C02,4.4,12
2767,Sofia Duran,C03,5.0,0
4986,Daniela Ospina,C02,4.3,4
2285,Mateo Rojas,C04,3.9,6
137,Ana Herrera,C04,2.9,16
2034,Ana Nieto,C04,3.0,16
483,Miguel Vargas,C01,4.3,11
2327,Felipe Ospina,C04,3.3,3
1864,Luis Silva,C01,3.4,3
4550,Luis Herrera,C02,3.4,6
2036,Andres Mendoza,C05,3.9,18
21,Juan Nieto,C05,3.9,4
181,Juan Herrera,C03,4.3,5
3883,Luis Beltran,C05,4.5,13
3269,Isabella Beltran,C01,3.0,17
4962,Carlos Rojas,C03,5.0,14
4181,Juan Herrera,C03,3.5,1
266,Alejandra Vargas,C02,4.3,3
4561,Luis Salazar,C01,2.7,13
294,Miguel Vargas,C03,5.0,10
2461,Isabella Gomez,C01,3.0,7
497,Gabriela Martinez,C01,2.8,2
4078,Sofia Martinez,C03,4.9,2
1696,Felipe Cabrera,C03,4.3,13
4987,Andres Beltran,C01,3.0,19
2970,Mateo Castro,C03,4.3,17
1677,Alejandra Castro,C03,4.8,10
2880,Diego Ospina,C03,2.8,20
4824,Diego Cabrera,C03,4.9,13
2542,Juan Duran,C02,3.4,13
3221,Camila Rojas,C01,3.9,7
3923,Nicolas Vargas,C05,4.0,16
1357,Santiago Beltran,C02,4.7,12
2322,Sara Vargas,C01,3.2,12
2296,Daniela Cabrera,C04,2.9,20
4400,Gabriela Ospina,C02,3.1,12
2237,Mateo Gomez,C05,3.1,5
982,Santiago Castro,C05,3.6,15
510,Valeria Ospina,C04,4.2,8
3978,Sara Ospina,C05,3.9,0
1286,Camila Pardo,C01,2.9,17
3944,Daniela Pardo,C01,4.1,19
3908,Juan Cabrera,C01,3.6,5
1763,Valeria Herrera,C03,3.7,18
3701,Miguel Rincon,C04,4.6,16
587,Alejandra Pardo,C03,2.4,15
561,Daniela Martinez,C01,2.9,20
2549,Santiago Vargas,C01,3.1,18
824,Juan Pardo,C04,2.7,9
3636,Miguel Rojas,C02,3.9,20
3592,Diego Ospina,C05,4.9,10
632,Ana Salazar,C01,1.7,4
4690,Sebastian Martinez,C01,2.1,0
3920,Juan Silva,C05,4.7,6
3144,Alejandra Rojas,C02,4.5,14
166,Miguel Mendoza,C01,2.7,11
1074,Carlos Cabrera,C05,4.2,9
1477,Sofia Duran,C05,3.5,5
1402,Santiago Castro,C01,3.1,8
410,Daniela Rincon,C04,2.8,19
1092,Sebastian Martinez,C01,3.7,9
2843,Sofia Herrera,C04,3.1,3
724,Miguel Silva,C03,3.8,16
1675,Ana Pardo,C02,2.8,13
169,Sebastian Gomez,C04,2.4,19
2395,Daniela Gomez,C03,3.7,7
4873,Carlos Gomez,C04,3.5,19
3429,Mariana Nieto,C03,4.6,13
1875,Camila Salazar,C05,3.8,14
283,Valeria Vargas,C02,3.9,17
4839,Santiago Vargas,C03,4.3,0
2915,Mateo Castro,C05,3.0,4
2239,Isabella Duran,C05,4.3,14
2490,Sofia Castro,C05,5.0,20
1781,Andres Martinez,C01,3.0,17
1942,Santiago Castro,C02,4.1,9
3361,Mateo Pardo,C05,4.1,11
1149,Sofia Beltran,C04,2.9,12
1956,Diego Cabrera,C05,5.0,4
4126,Laura Gomez,C02,4.3,8
4783,Daniela Castro,C03,4.8,2
2795,Alejandra Herrera,C03,5.0,0
3871,Sofia Martinez,C03,5.0,20
143,Andres Duran,C03,4.0,20
1820,Sara Vargas,C05,4.6,18
3675,Gabriela Rojas,C05,3.2,5
2248,Nicolas Silva,C04,3.0,10
4244,Mateo Cabrera,C01,2.9,18
1377,Gabriela Castro,C04,2.8,20
4071,Alejandra Gomez,C03,4.4,1
4060,Alejandra Rincon,C05,4.3,18
3828,Carlos Salazar,C04,3.3,6
352,Mateo Duran,C05,3.6,8
4477,Sara Cabrera,C03,4.1,11
25,Paula Nieto,C05,3.4,12
711,Juan Martinez,C01,3.1,8
2852,Santiago Rincon,C03,3.8,12
3329,Valeria Ospina,C03,5.0,15
1961,Felipe Duran,C01,2.7,1
803,Gabriela Salazar,C03,3.4,7
4433,Sara Ospina,C04,2.2,14
377,Ana Nieto,C05,3.3,19
2016,Nicolas Beltran,C05,4.6,16
417,Andres Rojas,C02,3.3,19
1694,Diego Silva,C03,3.5,9
978,Sara Mendoza,C04,3.8,19
2994,Juan Vargas,C05,4.5,18
2261,Luis Cabrera,C04,2.1,12
3799,Mariana Beltran,C04,3.2,10
4831,Gabriela Silva,C05,3.9,7
191,Paula Rincon,C05,4.8,15
761,Sara Martinez,C02,4.5,6
1504,Luis Rojas,C01,3.0,2
737,Diego Rojas,C01,1.9,6
2349,Camila Silva,C03,4.0,17
4085,Sara Vargas,C04,3.8,18
4089,Diego Pardo,C04,3.6,17
1404,Diego Castro,C02,3.0,2
2339,Diego Mendoza,C01,2.4,15
2596,Sebastian Silva,C01,2.6,7
527,Gabriela Duran,C03,4.2,6
4402,Tomas Gomez,C03,3.5,8
4028,Diego Nieto,C01,,14
2415,Andres Herrera,C03,,20
3444,Diego Rojas,C03,4.2,20
4849,Miguel Nieto,C02,3.7,13
361,Felipe Beltran,C05,4.3,5
3208,Mateo Ospina,C04,4.6,7
1894,Diego Rojas,C02,4.0,20
3137,Mateo Rojas,C04,3.1,3
734,Andres Nieto,C04,2.9,7
3126,Isabella Gomez,C05,4.5,15
763,Andres Herrera,C02,3.1,7
2445,Gabriela Cabrera,C04,3.5,1
4153,Nicolas Herrera,C02,3.4,15
2629,Mariana Ospina,C05,4.9,0
1481,Laura Beltran,C03,4.2,8
400,Mariana Silva,C03,3.4,3
4816,Diego Salazar,C05,3.6,8
1644,Miguel Herrera,C03,4.1,2
2334,Camila Pardo,C02,4.1,17
3726,Luis Pardo,C04,4.0,2
2528,Mateo Cabrera,C01,2.3,8
806,Valeria Silva,C04,3.2,4
4362,Sebastian Mendoza,C05,4.4,10
1999,Diego Herrera,C04,4.1,20
102,Paula Martinez,C03,4.3,14
804,Valeria Ospina,C01,3.5,15
4824,Diego Cabrera,C03,4.9,13
4556,Juan Beltran,C02,4.0,7
1744,Paula Cabrera,C04,2.6,20
1029,Felipe Beltran,C02,3.4,12
2886,Ana Duran,C01,2.7,13
631,Diego Herrera,C03,,19
1951,Nicolas Herrera,C05,2.9,5
4439,Gabriela Beltran,C04,4.1,6
4994,Sara Castro,C04,3.2,5
4211,Tomas Nieto,C02,3.3,16
3709,Mateo Ospina,C04,4.4,11
3309,Gabriela Cabrera,C02,3.7,10
3589,Nicolas Gomez,C04,3.6,5
3139,Tomas Duran,C02,4.0,15
210,Carlos Salazar,C03,5.0,13
3291,Ana Duran,C03,,20
2917,Ana Mendoza,C01,2.5,19
2592,Sara Rincon,C03,2.8,13
2477,Tomas Martinez,C03,4.0,6
1895,Santiago Rojas,C01,3.3,20
32,Alejandra Castro,C04,3.5,6
3737,Mariana Pardo,C01,2.6,15
3431,Ana Silva,C05,4.7,9
324,Valeria Ospina,C05,4.7,17
4542,Sara Cabrera,C01,2.3,16
2003,Luis Cabrera,C02,,2
4267,Sofia Mendoza,C01,4.9,1
2422,Valeria Vargas,C01,2.6,17
1566,Alejandra Pardo,C01,3.4,10
1610,Camila Beltran,C05,4.1,17
254,Diego Duran,C02,1.9,8
2643,Camila Pardo,C02,3.0,3
4911,Valeria Beltran,C03,4.4,10
2276,Isabella Salazar,C04,4.1,5
2118,Luis Gomez,C01,2.4,17
857,Isabella Salazar,C04,3.5,7
4798,Nicolas Herrera,C03,4.1,9
4684,Gabriela Ospina,C02,3.9,14
1387,Andres Rincon,C03,3.2,16
1295,Mariana Castro,C04,3.1,16
2346,Sebastian Pardo,C02,,1
